X,Y,OBJECTID,LATITUDE,LONGITUDE,NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,GIS_LAST_MOD_DTTM,GIS_ID,REGION_NAME
-76.9910175797516,38.9336778745621,28142933,38.933668,-76.991016,12th & Newton St NE,classic,73,active,2022/04/05 08:56:55+00,3,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0465844073074,38.8949240737255,28142934,38.894919,-77.046587,US Dept of State / Virginia Ave & 21st St NW,classic,74,active,2022/04/05 12:30:53+00,3,0,12,5,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0222474193209,38.8862741953204,28142935,38.886266,-77.022241,L'Enfant Plaza / 7th & C St SW,classic,75,active,2022/04/05 13:05:04+00,4,0,11,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0260188810972,38.8930387072779,28142936,38.893028,-77.026013,10th St & Constitution Ave NW,classic,76,active,2022/04/05 12:33:25+00,25,0,4,1,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,31,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0555776109182,38.8972983502324,28142937,38.897293,-77.05557,Kennedy Center,classic,77,active,2022/04/05 11:19:34+00,4,0,15,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-76.9952306729751,38.8841051966687,28142938,38.884095,-76.995234,Eastern Market Metro / Pennsylvania Ave & 8th St SE,classic,78,active,2022/04/05 13:05:02+00,4,0,15,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.041783439,38.9050783128099,28142939,38.905067,-77.041779,18th & M St NW,classic,79,active,2022/04/05 12:36:47+00,1,0,26,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,27,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0793807908232,38.9476141203464,28142940,38.947607,-77.079382,Tenleytown / Wisconsin Ave & Albemarle St NW,classic,80,active,2022/04/05 04:33:08+00,13,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-76.9882549807084,38.9004368833868,28142941,38.900427,-76.98825,13th & H St NE,classic,81,active,2022/04/05 11:04:48+00,22,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,27,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0193458435766,38.897228894416,28142942,38.897222,-77.019347,5th & F St NW,classic,82,active,2022/04/05 13:09:51+00,11,0,19,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,31,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.033352902347,38.8990364159272,28142943,38.899032,-77.033354,New York Ave & 15th St NW,classic,83,active,2022/04/05 09:08:33+00,1,0,15,2,3,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.02227654989,38.9057412707184,28142944,38.905737,-77.02227,Convention Center / 7th & M St NW,classic,84,active,2022/04/05 12:33:23+00,20,0,2,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0317410373231,38.9036671613717,28142945,38.903658,-77.031737,14th & L St NW,classic,390,active,2022/04/05 12:46:01+00,10,0,8,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0123620084813,38.9086524372435,28142946,38.908643,-77.012365,1st & O St NW,classic,391,active,2022/04/05 12:52:49+00,12,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0081333798246,38.8315228302008,28142947,38.831516,-77.008133,South Capitol & Atlantic St SW,classic,392,active,2022/04/05 05:49:15+00,12,0,7,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0415461265382,38.8935206685627,28142948,38.893511,-77.041544,18th & C St NW,classic,393,active,2022/04/05 09:16:23+00,7,0,12,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0487268595586,38.9093996310597,28142949,38.909394,-77.048728,22nd & P ST NW,classic,394,active,2022/04/05 11:18:12+00,3,0,14,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0387197912638,38.9956846022418,28142950,38.995681,-77.038721,East West Hwy & 16th St,classic,395,active,2022/04/05 04:18:05+00,14,0,5,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",44,2022/04/05 13:12:45+00,,"Montgomery County, MD (South)"
-77.0447031425199,38.7992731734018,28142951,38.799267,-77.0447,Royal St & Wilkes St,classic,396,active,2022/04/05 04:18:07+00,0,0,14,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",40,2022/04/05 13:12:45+00,,"Alexandria, VA"
-77.0323734087611,38.9252960053468,28142952,38.925284,-77.032375,14th & Girard St NW,classic,397,active,2022/04/05 13:04:26+00,13,0,10,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0492665493159,38.8227474713906,28142953,38.822738,-77.049265,Potomac Ave & Main Line Blvd,classic,398,active,2022/04/05 04:18:08+00,17,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",40,2022/04/05 13:12:45+00,,"Alexandria, VA"
-77.0271428646532,38.9084337378369,28142954,38.90843,-77.02714,11th & O St NW,classic,399,active,2022/04/05 13:02:01+00,16,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0260157042278,38.8843276057508,28142955,38.884323,-77.02601,10th St & L'Enfant Plaza SW,classic,400,active,2022/04/05 12:47:57+00,15,0,8,4,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0651220083087,38.9471635107478,28142956,38.947156,-77.065115,Connecticut Ave & Yuma St NW,classic,401,active,2022/04/05 12:05:27+00,16,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0031377315963,38.894978362806,28142957,38.894972,-77.003135,2nd St & Massachusetts Ave NE,classic,402,active,2022/04/05 13:03:50+00,10,0,13,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0860316171575,38.8284465406352,28142958,38.828437,-77.086031,Radford St & Osage St,classic,403,active,2022/04/05 04:58:50+00,19,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"CREDITCARD,KEY",40,2022/04/05 13:12:45+00,,"Alexandria, VA"
-77.1564308430191,38.8853247690472,28142959,38.885321,-77.156427,East Falls Church Metro / Sycamore St & 19th St N,classic,404,active,2022/04/05 12:50:17+00,17,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",41,2022/04/05 13:12:45+00,,"Arlington, VA"
-77.1352727295967,38.8810001346086,28142960,38.880992,-77.135271,Kennebec St & 11th St N,classic,405,active,2022/04/05 04:23:07+00,9,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",41,2022/04/05 13:12:45+00,,"Arlington, VA"
-77.0617178945374,38.8127151055221,28142961,38.812711,-77.061715,Commonwealth Ave & Oak St,classic,406,active,2022/04/05 04:24:26+00,6,0,9,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",40,2022/04/05 13:12:45+00,,"Alexandria, VA"
-77.0628181999366,38.8200654442885,28142962,38.820058,-77.062821,Commonwealth Ave & E Monroe Ave,classic,407,active,2022/04/05 04:28:07+00,7,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",40,2022/04/05 13:12:45+00,,"Alexandria, VA"
-77.0172461665726,38.8904999706895,28142963,38.890496,-77.017247,4th St & Madison Dr NW,classic,408,active,2022/04/05 13:10:24+00,12,0,16,1,3,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,31,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0493825283103,38.8905448549076,28142964,38.890539,-77.049383,Henry Bacon Dr & Lincoln Memorial Circle NW,classic,409,active,2022/04/05 11:46:11+00,9,0,10,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0383271437103,38.8881077352928,28142965,38.888097,-77.038325,17th St & Independence Ave SW,classic,410,active,2022/04/05 08:02:13+00,14,0,3,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0486970113691,38.7981365021341,28142966,38.798133,-77.0487,Franklin St & S Washington St,classic,411,active,2022/04/05 04:43:41+00,8,0,11,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",40,2022/04/05 13:12:45+00,,"Alexandria, VA"
-77.0640137061059,38.8434327558161,28142967,38.843422,-77.064016,Mount Vernon Ave & Four Mile Run Park,classic,412,active,2022/04/05 04:58:50+00,8,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",40,2022/04/05 13:12:45+00,,"Alexandria, VA"
-77.0160039611123,38.9024182158764,28142968,38.902406,-77.016006,New Jersey Ave & K St NW,classic,413,active,2022/04/05 13:06:09+00,17,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.063090294663,38.841298255713,28142969,38.841291,-77.063093,Mount Vernon Ave & Bruce St,classic,414,active,2022/04/05 04:23:08+00,6,0,9,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",40,2022/04/05 13:12:45+00,,"Alexandria, VA"
-77.0537732680695,38.7975667362703,28142970,38.797557,-77.053766,Lee Center,classic,415,active,2022/04/05 04:23:06+00,10,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",40,2022/04/05 13:12:45+00,,"Alexandria, VA"
-77.0433652471444,38.927877830453,28142971,38.927872,-77.043358,Harvard St & Adams Mill Rd NW,classic,85,active,2022/04/05 08:30:46+00,7,0,7,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.042451328345,38.9037448356177,28142972,38.903741,-77.042452,18th & L St NW,classic,86,active,2022/04/05 11:55:57+00,2,0,16,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0626959130626,38.9037537418952,28142973,38.90375,-77.06269,C & O Canal & Wisconsin Ave NW,classic,87,active,2022/04/05 13:02:21+00,6,0,17,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0230517897715,38.8786979846733,28142974,38.878694,-77.023054,Maine Ave & 7th St SW,classic,88,active,2022/04/05 12:23:50+00,12,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-76.9959215966098,38.8948522167208,28142975,38.894841,-76.995916,D St & Maryland Ave NE,classic,89,active,2022/04/05 12:58:58+00,21,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0682072959445,38.9164524225154,28142976,38.916442,-77.0682,34th St & Wisconsin Ave NW,classic,90,active,2022/04/05 09:06:33+00,11,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0298258460357,38.9002895319474,28142977,38.900283,-77.029822,13th St & New York Ave NW,classic,91,active,2022/04/05 13:09:16+00,2,0,20,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.023093163365,38.8997055135112,28142978,38.8997,-77.023086,8th & H St NW,classic,92,active,2022/04/05 13:04:14+00,15,0,18,4,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,33,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-76.9935320236249,38.9324619194733,28142979,38.932457,-76.993534,10th & Monroe St NE,classic,93,active,2022/04/05 09:04:14+00,14,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0049486410948,38.9109771393928,28142980,38.910972,-77.00495,Eckington Pl & Q St NE,classic,94,active,2022/04/05 12:24:20+00,22,0,0,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-76.9983537521342,38.8999780356464,28142981,38.899972,-76.998347,6th & H St NE,classic,95,active,2022/04/05 13:09:37+00,14,0,9,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0019505600023,38.9004194405368,28142982,38.900412,-77.001949,3rd & H St NE,classic,96,active,2022/04/05 10:46:19+00,12,0,4,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-76.9828712850095,38.9004182014603,28142983,38.900413,-76.982872,Bladensburg Rd & Benning Rd NE,classic,97,active,2022/04/05 11:13:00+00,4,0,9,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0003480801143,38.8899607410718,28142984,38.889955,-77.000349,4th & East Capitol St NE,classic,98,active,2022/04/05 12:42:59+00,5,0,3,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-76.9883603619878,38.8904646309254,28142985,38.890461,-76.988355,Lincoln Park / 13th & East Capitol St NE,classic,99,active,2022/04/05 13:08:44+00,17,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,25,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-76.9599014711346,38.8692075294367,28142986,38.8692,-76.9599,Branch & Pennsylvania Ave SE,classic,100,active,2022/04/05 04:48:13+00,4,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-76.9876334240151,38.8948426251047,28142987,38.894832,-76.987633,13th & D St NE,classic,101,active,2022/04/05 08:47:11+00,28,1,2,0,0,Yes,No,No,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,31,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0382496497463,38.9155562276347,28142988,38.915544,-77.038252,New Hampshire Ave & T St NW,classic,102,active,2022/04/05 12:24:26+00,20,0,1,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0278768233375,38.8983712322574,28142989,38.898364,-77.027869,Metro Center / 12th & G St NW,classic,103,active,2022/04/05 13:07:05+00,23,0,16,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,39,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0316216957936,38.8945237060201,28142990,38.894514,-77.031617,14th & D St NW / Ronald Reagan Building,classic,104,active,2022/04/05 12:57:34+00,9,0,13,1,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,25,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0221932167093,38.8972914466804,28142991,38.897283,-77.022191,7th & F St NW / National Portrait Gallery,classic,105,active,2022/04/05 12:25:00+00,11,0,16,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,27,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0383231179122,38.9020707084927,28142992,38.902061,-77.038322,17th & K St NW / Farragut Square,classic,106,active,2022/04/05 12:59:20+00,19,0,16,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,35,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0447833922556,38.9089147584586,28142993,38.908905,-77.04478,20th & O St NW / Dupont South,classic,107,active,2022/04/05 12:09:33+00,3,0,16,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0161061235238,38.8953556458533,28142994,38.895344,-77.016106,4th & D St NW / Judiciary Square,classic,108,active,2022/04/05 11:50:18+00,5,0,10,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.043597215454,38.8923037907098,28142995,38.8923,-77.0436,19th St & Constitution Ave NW,classic,109,active,2022/04/05 08:22:05+00,26,0,8,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,35,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0716578074989,38.9077482977449,28142996,38.90774,-77.071652,37th & O St NW / Georgetown University,classic,110,active,2022/04/05 12:40:14+00,3,0,19,5,0,Yes,No,No,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0534844560023,38.9038303890178,28142997,38.903827,-77.053485,25th St & Pennsylvania Ave NW,classic,112,active,2022/04/05 13:06:29+00,6,0,9,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0049361412587,38.8969691496826,28142998,38.89696,-77.00493,Columbus Circle / Union Station,classic,113,active,2022/04/05 13:03:15+00,39,0,15,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,55,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0098931220219,38.8974552866704,28142999,38.897446,-77.009888,North Capitol St & F St NW,classic,114,active,2022/04/05 10:41:14+00,15,0,8,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.027314717802,38.9055870593997,28143000,38.905579,-77.027313,11th & M St NW,classic,115,active,2022/04/05 13:08:05+00,18,0,1,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0703350228633,38.9225858345038,28143001,38.922581,-77.070334,36th & Calvert St NW / Glover Park,classic,116,active,2022/04/05 07:34:09+00,15,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0322805134537,38.8984151401516,28143002,38.898409,-77.032278,14th & G St NW,classic,117,active,2022/04/05 13:10:31+00,2,0,21,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0505368215219,38.8440249177983,28143003,38.844015,-77.050537,Potomac Ave & 35th St S,classic,118,active,2022/04/05 09:16:15+00,2,0,13,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",41,2022/04/05 13:12:45+00,,"Arlington, VA"
-77.046577360941,38.8841320394555,28143004,38.88412,-77.04657,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,classic,124,active,2022/04/05 04:59:03+00,29,0,1,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,31,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0269774538935,38.8978669750581,28143005,38.897857,-77.026975,11th & F St NW,classic,125,active,2022/04/05 12:24:20+00,12,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0498820675212,38.8961118167468,28143006,38.896104,-77.049882,23rd & E St NW,classic,126,active,2022/04/05 09:59:38+00,3,0,16,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0709902554103,38.8973260340214,28143007,38.897315,-77.070993,Lynn St & 19th St North,classic,127,active,2022/04/05 12:11:58+00,13,0,13,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,27,"CREDITCARD,KEY",41,2022/04/05 13:12:45+00,,"Arlington, VA"
